Number of Planets,Planet-Star Radius Ratio,Orbit Period (Days),Planet Radius (Earth),Equalibrium Temp (K),Star Temp (K),Star Radius,Star Mass,Star Surface Gravity,Status
2,0.01379,2.30367952,1.3,1384.0,6191.0,0.865,0.961,4.546,0
1,0.018724,5.78387049,2.07,1051.0,6063.0,1.012,1.117,4.476,1
2,0.028916,11.08507658,2.5,665.0,5080.0,0.793,0.792,4.538,1
1,0.017056,0.571038347,1.65,1897.0,5132.0,0.886,0.82,4.457,1
1,0.017677,8.77425786,1.75,771.0,5146.0,0.905,0.832,4.445,1
1,0.01542,4.51005082,1.74,1063.0,5362.0,1.032,0.873,4.352,1
1,0.018542,37.6468519,5.37,787.0,5443.0,2.652,1.41,3.74,1
1,0.021147,29.4557841,2.19,598.0,6036.0,0.949,1.018,4.491,1
5,0.043414,12.46600444,5.65,897.0,6038.0,1.191,0.995,4.284,1
2,0.021561,2.361724472,1.53,922.0,4478.0,0.651,0.637,4.615,1
3,0.016908,34.7630543,1.75,554.0,5670.0,0.95,0.802,4.387,1
3,0.019945,20.0545282,2.63,755.0,6056.0,1.209,1.147,4.332,1
1,0.018398,3.17059731,1.69,1080.0,5431.0,0.843,0.945,4.563,1
2,0.015459,27.0142622,2.0,677.0,5949.0,1.184,1.027,4.303,1
2,0.011945,12.50945798,1.54,875.0,5949.0,1.184,1.027,4.303,1
1,0.033353,26.0203329,4.53,675.0,5624.0,1.244,0.931,4.218,1
2,0.010351,0.769854899,0.93,1650.0,5173.0,0.822,0.874,4.55,1
1,0.01332,6.89226333,2.13,1156.0,5862.0,1.463,1.097,4.148,1
1,0.016427,8.07127043,1.53,856.0,5766.0,0.853,0.874,4.517,1
3,0.024936,11.01819178,2.64,840.0,6075.0,0.969,1.048,4.486,1
3,0.021282,30.9505927,1.51,428.0,4983.0,0.651,0.715,4.66,1
1,0.249402,3.979867514,26.5,1173.0,6032.0,0.973,1.055,4.485,0
1,0.027068,23.3593589,2.98,684.0,6244.0,1.009,1.069,4.46,1
1,0.031409,9.69310837,2.12,609.0,4818.0,0.618,0.607,4.639,1
1,0.289221,24.2598301,25.42,547.0,5485.0,0.805,0.891,4.574,0
1,0.288236,116.5214317,44.41,457.0,6056.0,1.411,1.096,4.179,0
1,0.011791,0.813166357,1.14,1693.0,5237.0,0.887,0.907,4.5,1
1,0.012793,10.86062378,2.09,1108.0,6455.0,1.496,1.087,4.125,1
1,0.033194,24.08632177,2.78,500.0,4973.0,0.768,0.741,4.537,1
1,0.243775,17.40208965,16.37,422.0,4098.0,0.615,0.634,4.662,0
1,0.029502,37.9456138,2.79,515.0,5861.0,0.865,0.957,4.546,1
1,0.593216,1.141877248,88.62,2184.0,6158.0,1.368,0.969,4.152,0
1,0.34292,5.77675928,32.77,954.0,5544.0,0.875,0.761,4.435,0
1,0.020897,24.1738244,2.21,595.0,5468.0,0.968,0.913,4.427,1
1,0.028314,5.186737262,2.4,860.0,5230.0,0.777,0.873,4.594,1
1,0.019082,1.217000383,1.58,1314.0,4859.0,0.757,0.734,4.545,1
1,0.012774,13.6823798,1.43,802.0,6102.0,1.026,1.099,4.457,1
1,0.015488,8.79618433,1.77,938.0,6142.0,1.046,1.143,4.456,1
1,0.026549,16.85592593,1.7,408.0,3967.0,0.587,0.593,4.674,1
1,0.017363,14.36270451,2.31,918.0,6643.0,1.216,1.235,4.357,1
1,0.025186,69.8956789,3.04,442.0,5390.0,1.104,0.893,4.303,1
2,0.021978,6.24667547,14.93,1902.0,4604.0,6.221,1.218,2.936,1
1,0.00784,2.344512589,0.97,1471.0,5821.0,1.132,0.995,4.328,1
5,0.017485,5.766165573,2.27,1159.0,6038.0,1.191,0.995,4.284,1
2,0.013531,18.3027235,2.72,902.0,5528.0,1.839,0.962,3.892,1
2,0.020322,2.888904439,1.68,976.0,4895.0,0.759,0.817,4.589,1
1,0.02359,17.14648756,3.64,811.0,5559.0,1.412,0.974,4.127,1
2,0.013459,16.09227518,0.98,503.0,4657.0,0.67,0.748,4.641,1
2,0.016583,62.7843981,2.28,530.0,6053.0,1.26,1.098,4.279,1
1,0.023662,91.500873,1.82,310.0,5051.0,0.706,0.786,4.628,1
1,0.026848,44.2993483,2.68,463.0,5316.0,0.915,0.878,4.459,1
1,0.012262,3.13877646,0.97,1022.0,5242.0,0.722,0.684,4.556,1
2,0.017647,35.9682692,2.95,674.0,5883.0,1.529,1.205,4.149,1
1,0.0109,25.3690868,1.67,755.0,6126.0,1.406,1.212,4.224,1
1,0.008563,6.89213244,1.35,1177.0,6164.0,1.446,1.286,4.227,1
1,0.020615,42.3006282,2.54,558.0,5852.0,1.129,1.048,4.353,1
1,0.330932,0.838597429,44.67,2278.0,6366.0,1.236,1.257,4.352,0
3,0.017841,55.1866213,2.47,568.0,6178.0,1.267,1.085,4.269,1
1,0.014151,1.728528176,5.07,2720.0,6153.0,3.279,1.55,3.597,0
1,0.014655,14.97436238,1.28,631.0,5311.0,0.8,0.796,4.532,1
1,0.018881,3.97076603,1.6,958.0,5178.0,0.778,0.732,4.521,1
1,0.015785,2.352273912,1.29,1019.0,4816.0,0.748,0.836,4.608,1
1,0.209167,22.0425953,28.78,760.0,5974.0,1.26,0.953,4.216,0
1,0.022658,23.34036251,2.21,601.0,5530.0,0.892,0.773,4.425,1
1,0.017431,15.03366411,1.7,669.0,5523.0,0.891,0.972,4.526,1
1,0.01889,106.247882,2.01,377.0,5679.0,0.972,0.938,4.435,1
1,0.023076,8.508333104,2.6,909.0,5767.0,1.03,0.963,4.396,1
1,0.016629,12.94123564,1.7,795.0,6119.0,0.938,1.01,4.497,1
1,0.00997,5.349791,1.29,1156.0,6074.0,1.183,1.197,4.368,1
2,0.013665,5.26211833,1.95,1166.0,5587.0,1.309,0.963,4.188,1
2,0.02198,12.1628195,3.14,882.0,5587.0,1.309,0.963,4.188,1
1,0.009353,23.5541012,2.33,1381.0,9565.0,2.286,2.335,4.088,1
1,0.02375,41.6977582,2.26,488.0,5730.0,0.87,0.968,4.545,1
1,0.011014,4.79029482,1.01,938.0,5412.0,0.843,0.945,4.562,1
1,0.024605,38.6715843,2.45,502.0,5432.0,0.913,0.801,4.42,1
1,0.016452,8.32651854,1.8,938.0,6057.0,1.0,1.024,4.45,1
2,0.014566,5.53533152,1.75,1054.0,5588.0,1.1,0.946,4.331,1
2,0.01301,16.7261969,1.56,729.0,5588.0,1.1,0.946,4.331,1
5,0.016798,21.58752788,2.18,747.0,6038.0,1.191,0.995,4.284,1
1,0.015786,3.757294695,1.23,877.0,4901.0,0.716,0.807,4.618,1
5,0.010816,3.2828024,1.79,1467.0,5640.0,1.515,1.024,4.087,1
1,0.011202,4.64495172,1.38,1209.0,6047.0,1.129,1.021,4.343,1
1,0.23474,16.48686712,27.45,760.0,6090.0,1.071,1.173,4.447,1
1,0.016076,2.685054445,1.46,1137.0,5266.0,0.829,0.765,4.484,1
1,0.016086,16.8600805,1.71,765.0,6205.0,0.973,0.906,4.419,1
1,0.008754,1.54320541,1.23,1827.0,5866.0,1.282,0.95,4.2,1
3,0.027578,49.5004725,2.49,402.0,4954.0,0.828,0.791,4.5,1
3,0.02122,6.47539108,1.92,793.0,4954.0,0.828,0.791,4.5,1
3,0.027757,16.85825609,2.51,576.0,4954.0,0.828,0.791,4.5,1
1,0.377855,3.132604547,48.73,1444.0,6248.0,1.181,1.078,4.328,0
1,0.016815,2.949029106,1.48,1027.0,4983.0,0.807,0.771,4.512,1
2,0.018061,37.8658964,2.01,543.0,5757.0,1.017,1.016,4.431,1
1,0.026057,8.30865307,2.42,747.0,5022.0,0.849,0.804,4.485,1
3,0.01206,11.93205399,1.83,905.0,5711.0,1.391,1.173,4.221,1
3,0.0105,7.54235832,1.59,1054.0,5711.0,1.391,1.173,4.221,1
5,0.012294,5.02818253,2.03,1272.0,5640.0,1.515,1.024,4.087,1
5,0.010464,1.897828815,1.73,1761.0,5640.0,1.515,1.024,4.087,1
1,0.016923,10.62788695,1.87,872.0,6082.0,1.014,1.041,4.445,1
1,0.019518,1.104462494,1.6,1397.0,5002.0,0.753,0.723,4.543,1
2,0.010904,4.89336495,1.6,1374.0,6688.0,1.347,1.336,4.304,1
1,0.016441,11.17392077,1.64,796.0,5911.0,0.914,1.006,4.519,1
1,0.02592,31.0325991,2.64,561.0,5841.0,0.931,1.047,4.52,1
1,0.016697,0.512407185,1.03,1255.0,3862.0,0.563,0.566,4.69,0
1,0.032359,4.150297119,3.03,981.0,5290.0,0.858,0.887,4.519,0
2,0.01076,5.89661966,1.28,1000.0,5392.0,1.087,0.888,4.314,1
1,0.038586,33.4178173,3.13,448.0,5136.0,0.744,0.827,4.607,1
1,0.009704,2.053341891,1.44,1737.0,6084.0,1.358,1.076,4.204,1
2,0.029059,56.7769831,3.21,491.0,6063.0,1.012,1.117,4.476,1
2,0.030522,18.78429232,2.14,433.0,4243.0,0.641,0.651,4.637,1
3,0.007519,3.61460279,1.14,1347.0,5711.0,1.391,1.173,4.221,1
1,0.010455,13.15140223,1.87,1008.0,6154.0,1.636,1.287,4.12,1
1,0.009635,7.47763833,2.05,1346.0,5957.0,1.953,0.983,3.849,0
1,0.019889,42.1918331,2.35,526.0,5520.0,1.08,0.928,4.339,1
2,0.014249,3.73090026,1.48,1128.0,5709.0,0.95,1.014,4.489,1
1,0.012361,2.787874175,2.33,1432.0,4827.0,1.727,0.952,3.942,1
5,0.018389,37.9962369,2.39,618.0,6038.0,1.191,0.995,4.284,1
3,0.020998,17.23232894,2.79,817.0,6086.0,1.216,1.013,4.274,1
1,0.026795,28.5057217,2.55,555.0,5712.0,0.87,0.944,4.534,1
1,0.022119,53.5991459,2.49,529.0,6319.0,1.032,1.084,4.447,1
1,0.018826,16.4581861,1.82,644.0,5475.0,0.884,0.946,4.521,1
1,0.00636,0.693842661,0.83,2161.0,5457.0,1.196,0.903,4.239,1
2,0.028709,83.4887405,2.95,411.0,5910.0,0.94,1.032,4.505,1
2,0.028882,34.0607677,2.96,554.0,5910.0,0.94,1.032,4.505,1
1,0.01735,31.5888979,2.59,682.0,5866.0,1.367,1.02,4.175,1
2,0.018577,59.9809868,2.81,568.0,6103.0,1.383,1.109,4.202,1
2,0.011447,25.7457957,1.73,753.0,6103.0,1.383,1.109,4.202,1
1,0.0242,11.92979348,2.43,770.0,5831.0,0.921,1.016,4.517,1
1,0.019041,4.3394569,2.11,1061.0,5330.0,1.013,0.869,4.366,1
1,0.035061,2.852348262,1.66,621.0,3731.0,0.433,0.463,4.83,1
1,0.028896,65.6480892,3.93,485.0,5565.0,1.246,1.008,4.251,1
1,0.211178,102.653705,39.16,562.0,6711.0,1.698,1.32,4.097,0
1,0.025764,14.83340944,2.54,694.0,5570.0,0.904,0.882,4.471,1
1,0.004734,0.987338654,0.98,2669.0,6258.0,1.896,1.14,3.939,0
2,0.034853,101.1323475,3.87,380.0,5492.0,1.016,0.921,4.389,1
1,0.025677,1.811460943,2.83,1508.0,5700.0,1.008,0.894,4.382,0
1,0.020172,16.07673148,2.14,724.0,5957.0,0.971,1.083,4.498,1
1,0.025771,18.87058705,2.67,701.0,6103.0,0.949,1.028,4.496,1
1,0.022996,22.1334224,1.76,507.0,5165.0,0.702,0.782,4.633,1
1,0.017456,17.1369408,2.05,775.0,6218.0,1.077,1.114,4.421,1
3,0.010567,26.6951944,1.4,706.0,6086.0,1.216,1.013,4.274,1
1,0.019674,7.72085047,2.53,1021.0,5887.0,1.177,0.985,4.29,1
2,0.032005,6.312508525,2.0,575.0,4090.0,0.571,0.591,4.696,1
1,0.027507,4.19577385,3.02,1047.0,5229.0,1.005,0.878,4.378,1
4,0.011502,7.1329472,1.64,1102.0,5862.0,1.307,0.973,4.194,1
4,0.012857,8.91901228,1.84,1023.0,5862.0,1.307,0.973,4.194,1
2,0.010314,4.5620407,2.82,1533.0,5343.0,2.506,1.33,3.764,1
2,0.011196,2.392630668,1.33,1418.0,5716.0,1.091,0.955,4.343,0
2,0.021247,17.6700291,2.89,778.0,5795.0,1.247,1.042,4.265,1
2,0.016727,108.593113,1.68,374.0,5678.0,0.921,0.794,4.409,1
2,0.031224,19.9865916,4.22,720.0,5500.0,1.238,0.922,4.218,1
2,0.018511,12.12580644,2.5,851.0,5500.0,1.238,0.922,4.218,1
1,0.021656,76.421501,2.81,455.0,5561.0,1.19,0.946,4.263,1
5,0.017091,56.2590881,2.22,543.0,6038.0,1.191,0.995,4.284,1
1,0.01543,1.646801683,0.86,806.0,3810.0,0.513,0.543,4.753,1
1,0.010833,3.78861833,1.23,1158.0,5560.0,1.04,0.943,4.379,1
1,0.015375,10.45839865,1.25,609.0,4641.0,0.747,0.734,4.557,1
1,0.012695,21.1033014,1.56,718.0,6000.0,1.126,1.068,4.363,1
2,0.020097,95.6114617,2.37,421.0,6002.0,1.081,1.135,4.424,1
4,0.011851,11.8984948,1.69,929.0,5862.0,1.307,0.973,4.194,1
1,0.012395,23.1274171,1.44,667.0,5865.0,1.066,1.024,4.393,1
1,0.026773,5.132486123,1.69,584.0,3879.0,0.578,0.619,4.707,1
1,0.025421,8.77997349,2.12,713.0,5191.0,0.764,0.85,4.597,1
3,0.044886,57.6896212,5.14,512.0,6228.0,1.049,1.107,4.441,1
3,0.015773,10.66489514,1.76,865.0,6014.0,1.021,1.037,4.436,1
1,0.015347,5.1233204,1.65,994.0,5364.0,0.982,0.872,4.394,1
1,0.049237,3.573202801,5.81,1210.0,5646.0,1.08,0.996,4.37,1
1,0.033006,61.6174528,3.36,424.0,5480.0,0.931,0.966,4.485,1
3,0.031817,24.3398202,5.09,737.0,5596.0,1.466,0.998,4.105,1
1,0.019138,7.16520428,2.31,1034.0,6174.0,1.103,1.162,4.417,1
1,0.021444,1.755843555,1.94,1343.0,5569.0,0.829,0.928,4.566,1
3,0.014547,5.18560081,2.34,1314.0,6172.0,1.471,1.25,4.198,1
1,0.020478,33.4698571,2.45,609.0,5912.0,1.094,0.96,4.342,1
1,0.012286,11.89520436,1.33,787.0,5649.0,0.992,0.923,4.411,1
1,0.016977,1.025857984,1.57,1520.0,5123.0,0.847,0.828,4.501,1
2,0.01622,5.60013327,1.73,952.0,5288.0,0.978,0.858,4.391,1
1,0.024063,25.2034128,2.42,600.0,5831.0,0.921,1.016,4.517,1
1,0.025766,1.615357809,1.37,806.0,3821.0,0.486,0.49,4.755,1
2,0.034594,5.640676975,4.59,1125.0,5794.0,1.216,1.032,4.282,1
3,0.034909,25.5638626,4.0,671.0,6228.0,1.049,1.107,4.441,1
2,0.025596,12.7945474,1.6,455.0,4090.0,0.571,0.591,4.696,1
2,0.031124,42.4269647,3.44,496.0,5330.0,1.013,0.869,4.366,1
1,0.012886,1.434745129,1.5,1664.0,5806.0,1.064,1.037,4.4,1
2,0.012619,3.28192056,1.6,1326.0,5859.0,1.162,1.064,4.335,1
2,0.014724,12.51610549,1.87,848.0,5859.0,1.162,1.064,4.335,1
4,0.010028,5.45298742,0.92,904.0,5450.0,0.842,0.944,4.563,1
4,0.007398,3.26662733,0.68,1072.0,5450.0,0.842,0.944,4.563,1
1,0.011751,4.45743267,0.79,732.0,4487.0,0.612,0.601,4.644,1
4,0.015134,2.81814715,1.3,1059.0,5167.0,0.787,0.812,4.555,1
1,0.061323,1.824649,5.31,1508.0,6190.0,0.793,0.704,4.487,0
1,0.009889,2.832647249,1.37,1453.0,5865.0,1.272,1.088,4.266,1
1,0.008108,3.70063251,1.24,1329.0,5423.0,1.404,0.915,4.105,1
2,0.009264,3.93083997,1.2,1317.0,6038.0,1.191,0.995,4.284,1
2,0.010695,7.63008196,1.39,1056.0,6038.0,1.191,0.995,4.284,1
1,0.014927,16.22378479,1.51,676.0,5547.0,0.925,0.9,4.46,1
1,0.021757,9.76293284,1.94,703.0,5052.0,0.816,0.773,4.503,1
1,0.018557,58.601926,2.06,508.0,6250.0,1.019,1.038,4.44,1
2,0.01637,25.0823402,2.26,776.0,6429.0,1.262,1.011,4.241,1
1,0.024047,78.0998908,3.37,480.0,5779.0,1.284,1.039,4.238,1
1,0.012297,4.27103727,1.22,1108.0,5984.0,0.906,0.993,4.521,1
4,0.006951,4.27226421,0.64,981.0,5450.0,0.842,0.944,4.563,1
1,0.013699,3.53232429,1.43,1159.0,5761.0,0.956,1.035,4.492,1
1,0.07857,15.03946326,12.36,962.0,6501.0,1.441,1.236,4.212,0
1,0.388365,4.702495974,37.24,981.0,5408.0,0.878,0.842,4.476,0
2,0.031855,10.44087398,3.41,829.0,5738.0,0.981,0.936,4.426,1
1,0.008561,12.5722897,1.09,886.0,6084.0,1.169,1.037,4.319,1
1,0.014897,40.8366307,1.5,496.0,5529.0,0.925,0.893,4.457,1
1,0.017456,11.7761073,1.31,619.0,5096.0,0.689,0.719,4.618,0
1,0.221351,29.7123181,46.43,870.0,6440.0,1.921,1.299,3.984,0
1,0.029059,19.9401211,2.42,588.0,5623.0,0.763,0.853,4.596,1
1,0.008612,22.2420032,2.04,954.0,5979.0,2.164,1.219,3.854,1
2,0.005515,3.88148385,0.59,1156.0,5854.0,0.979,1.03,4.469,1
1,0.01816,0.577369336,1.42,1757.0,5255.0,0.716,0.776,4.617,1
2,0.03461,12.72037026,4.75,934.0,6267.0,1.258,1.097,4.28,1
1,0.030548,11.96407399,3.21,808.0,5903.0,0.961,0.922,4.437,1
1,0.021013,2.493237866,9.48,2241.0,5002.0,4.131,1.375,3.344,0
2,0.018884,12.90467523,1.49,545.0,4513.0,0.722,0.712,4.574,1
1,0.010983,68.8861017,1.47,501.0,5753.0,1.222,0.863,4.2,1
3,0.019277,9.99115241,1.68,660.0,4838.0,0.796,0.771,4.524,1
1,0.01758,36.292017,3.1,694.0,5843.0,1.615,1.115,4.069,1
1,0.018924,0.925589891,50.6,6637.0,4094.0,24.488,0.925,1.627,0
4,0.044983,17.25121397,2.64,385.0,3879.0,0.537,0.537,4.708,1
1,0.278578,1.867281146,31.18,1561.0,6117.0,1.025,1.095,4.457,0
1,0.010094,9.30991834,1.21,913.0,5806.0,1.101,0.996,4.353,1
1,0.008203,3.23941775,0.77,1213.0,6075.0,0.858,0.934,4.541,1
1,0.01576,2.524017517,1.5,1203.0,5420.0,0.871,0.849,4.487,1
2,0.018653,31.2012202,1.47,406.0,4513.0,0.722,0.712,4.574,1
2,0.010811,22.5968256,1.3,670.0,5610.0,1.104,0.889,4.301,1
2,0.013356,45.3486381,1.61,531.0,5610.0,1.104,0.889,4.301,1
1,0.019706,5.25419589,2.12,1093.0,6123.0,0.987,1.053,4.472,1
1,0.016855,5.90608902,1.77,1012.0,5966.0,0.961,1.049,4.493,1
1,0.034399,13.81504449,1.91,391.0,3732.0,0.509,0.515,4.736,1
1,0.010188,12.4128518,1.5,933.0,5945.0,1.346,1.039,4.196,1
1,0.019616,3.92453009,1.82,1074.0,5776.0,0.849,0.939,4.554,1
1,0.024534,11.60653061,1.88,584.0,4703.0,0.701,0.686,4.582,1
1,0.015027,2.66831274,1.48,1252.0,5806.0,0.899,0.996,4.528,1
1,0.0126,2.9322509,1.33,1312.0,6106.0,0.966,1.043,4.487,0
2,0.010955,23.4772553,1.34,738.0,6384.0,1.121,1.046,4.361,1
2,0.013335,66.5576728,4.96,757.0,5734.0,3.405,1.648,3.591,1
1,0.020811,2.01948607,2.15,1430.0,5884.0,0.944,0.985,4.481,0
1,0.008074,3.04468229,0.86,1244.0,5575.0,0.98,0.81,4.363,0
1,0.022798,15.05028313,2.46,735.0,5887.0,0.989,1.102,4.49,0
1,0.170837,2.455240626,10.6,730.0,3793.0,0.568,0.587,4.697,1
1,0.015633,9.08233411,1.35,734.0,5354.0,0.788,0.884,4.587,1
1,0.014827,0.790539912,1.24,1502.0,4791.0,0.767,0.747,4.541,0
1,0.016508,1.705782214,1.82,1455.0,5387.0,1.009,0.89,4.38,0
1,0.222839,0.532086296,16.99,1790.0,5271.0,0.698,0.773,4.636,0
1,0.039415,47.7052566,2.89,347.0,4551.0,0.672,0.669,4.609,1
2,0.018412,6.238535444,2.53,1185.0,6267.0,1.258,1.097,4.28,1
1,0.0332,86.829519,1.68,196.0,3576.0,0.463,0.482,4.791,1
1,0.028013,9.95667035,3.41,946.0,6165.0,1.115,1.048,4.365,1
2,0.013087,10.41728722,1.64,870.0,5557.0,1.151,0.936,4.288,1
1,0.008209,0.984941669,1.49,2335.0,5825.0,1.662,1.121,4.046,1
1,0.019059,0.663085361,1.6,1681.0,5172.0,0.767,0.878,4.6,1
1,0.014589,19.1187425,2.33,823.0,5862.0,1.463,1.097,4.148,1
1,0.014029,1.08749101,4.91,3081.0,5988.0,3.204,1.469,3.594,0
1,0.008438,1.183818383,0.91,1775.0,6014.0,0.992,1.029,4.459,0
1,0.01264,4.98845099,1.33,1055.0,5695.0,0.961,0.868,4.411,0
4,0.020559,3.543919702,1.21,652.0,3879.0,0.537,0.537,4.708,1
1,0.020396,8.83929462,1.94,778.0,5330.0,0.87,0.855,4.491,1
1,0.011358,0.631795416,1.88,2797.0,6414.0,1.519,1.256,4.173,0
1,0.012323,7.56126152,1.2,891.0,5853.0,0.895,0.99,4.529,1
2,0.020074,34.9897847,1.14,292.0,3765.0,0.521,0.526,4.725,1
2,0.017602,7.05429483,1.0,497.0,3765.0,0.521,0.526,4.725,1
2,0.017057,26.7838935,1.59,523.0,5242.0,0.856,0.869,4.512,1
1,0.018205,45.126216,2.32,604.0,6499.0,1.169,1.191,4.378,1
1,0.022753,11.94019101,1.86,625.0,5073.0,0.748,0.856,4.607,1
1,0.008609,3.51295674,1.1,1434.0,6453.0,1.17,1.053,4.326,0
1,0.03163,48.4313003,2.78,396.0,4891.0,0.805,0.776,4.516,1
4,0.038237,7.203855862,2.25,509.0,3834.0,0.539,0.541,4.708,1
2,0.008644,6.73808701,0.73,786.0,5168.0,0.769,0.793,4.566,1
1,0.019126,7.57571414,2.45,1075.0,6418.0,1.171,1.241,4.395,0
1,0.01042,4.76887671,2.11,1532.0,6063.0,1.855,1.058,3.926,0
1,0.313479,1.347512632,23.45,1346.0,5316.0,0.685,0.658,4.585,0
1,0.01472,0.512581697,1.32,2009.0,5547.0,0.82,0.918,4.571,0
1,0.011165,12.07760884,1.03,708.0,5370.0,0.845,0.771,4.471,0
1,0.030114,6.38315744,2.35,787.0,5262.0,0.714,0.786,4.623,0
3,0.044275,27.52194772,2.47,314.0,3780.0,0.511,0.531,4.746,1
1,0.024747,16.1289679,2.94,715.0,5392.0,1.087,0.888,4.314,1
1,0.017929,13.5631157,1.75,733.0,5853.0,0.895,0.99,4.529,1
1,0.0174,16.2959916,1.83,678.0,5495.0,0.961,0.932,4.442,1
1,0.007855,4.16056658,0.7,985.0,5481.0,0.815,0.914,4.574,1
1,0.013311,2.93101771,1.15,1134.0,5485.0,0.788,0.716,4.5,0
4,0.022303,39.79220077,1.9,458.0,5437.0,0.781,0.829,4.571,1
1,0.021927,16.2276756,2.11,648.0,5328.0,0.883,0.796,4.447,0
1,0.22532,1.595630597,17.94,1346.0,5632.0,0.729,0.816,4.616,0
1,0.011998,14.8200596,0.96,552.0,4825.0,0.732,0.785,4.603,1
1,0.023227,20.49041,2.34,625.0,5681.0,0.923,1.038,4.524,1
2,0.088515,0.962827066,29.27,3399.0,6534.0,3.028,1.484,3.647,0
1,0.015997,8.679037,1.79,949.0,6117.0,1.027,1.008,4.42,1
1,0.018314,11.1296971,1.93,843.0,6122.0,0.964,1.041,4.487,1
3,0.011314,2.7296036,1.53,1455.0,5887.0,1.235,1.09,4.292,1
1,0.016885,3.11604194,1.59,1123.0,5591.0,0.86,0.977,4.559,1
4,0.036335,46.82767725,2.13,276.0,3879.0,0.537,0.537,4.708,1
1,0.009176,12.7372371,0.87,697.0,5420.0,0.868,0.874,4.502,1
1,0.013429,40.0306267,2.01,617.0,5855.0,1.373,1.161,4.227,1
1,0.014073,0.679336747,1.4,1883.0,5440.0,0.913,0.942,4.491,1
1,0.499257,213.6103207,46.07,291.0,5931.0,0.845,0.933,4.554,0
1,0.168735,170.8658492,24.4,387.0,5989.0,1.324,1.063,4.221,0
2,0.054672,17.5509742,5.97,700.0,5780.0,1.0,1.0,4.438,0
2,0.045589,88.5122014,4.7,390.0,5593.0,0.945,0.918,4.45,1
1,0.014437,10.21507506,1.5,780.0,5406.0,0.95,0.893,4.433,0
1,0.023783,8.3806973,1.91,701.0,5062.0,0.735,0.789,4.601,0
2,0.023111,31.0572947,1.85,480.0,5395.0,0.734,0.821,4.615,1
7,0.025685,15.1622287,3.12,829.0,6325.0,1.112,1.157,4.409,1
7,0.024216,10.04378351,2.94,951.0,6325.0,1.112,1.157,4.409,1
1,0.012288,4.5513988,1.13,907.0,5009.0,0.84,0.797,4.491,1
4,0.036155,10.91274065,2.13,443.0,3834.0,0.539,0.541,4.708,1
1,0.201507,12.2141545,18.13,683.0,5435.0,0.824,0.937,4.578,0
1,0.011502,3.732261,1.09,1119.0,5762.0,0.867,0.859,4.495,0
3,0.007643,5.34182466,0.95,1125.0,5767.0,1.135,0.91,4.287,1
2,0.014975,2.131945045,1.66,1418.0,5845.0,1.013,1.102,4.469,1
1,0.011943,12.9462567,1.13,764.0,6058.0,0.867,0.95,4.54,1
1,0.023676,5.77957133,1.5,598.0,4102.0,0.581,0.599,4.687,1
1,0.017606,11.6601667,2.08,834.0,5791.0,1.083,1.03,4.381,1
1,0.009567,89.465468,2.57,549.0,5192.0,2.46,1.309,3.773,0
1,0.020538,18.0161227,2.39,768.0,6245.0,1.065,1.049,4.406,1
1,0.288798,40.8777605,29.55,526.0,5930.0,0.937,0.988,4.489,0
1,0.029185,6.80243431,2.6,895.0,5836.0,0.816,0.884,4.561,0
1,0.026709,84.5733346,2.59,366.0,5418.0,0.888,1.005,4.543,1
4,0.008442,21.30181863,0.72,564.0,5437.0,0.781,0.829,4.571,1
1,0.012475,4.14789051,1.93,1389.0,6150.0,1.417,1.23,4.223,1
1,0.010865,1.96433113,1.33,1638.0,6306.0,1.121,1.166,4.405,0
1,0.012523,0.968527683,1.21,1677.0,5580.0,0.886,0.989,4.538,1
1,0.013695,0.664074145,1.19,1703.0,5178.0,0.797,0.896,4.585,1
2,0.005592,11.7489907,1.01,1114.0,6440.0,1.655,1.204,4.081,0
1,0.039601,3.849371737,12.94,2034.0,6244.0,2.992,1.482,3.657,1
1,0.014924,0.366197145,51.34,9983.0,4448.0,31.5,1.789,1.694,0
2,0.045876,4.164384505,2.54,590.0,3808.0,0.508,0.534,4.754,1
1,0.016787,2.10433534,0.79,662.0,3605.0,0.433,0.47,4.837,1
1,0.031071,28.8431751,2.66,491.0,5151.0,0.785,0.758,4.528,1
1,0.135797,1.378649746,6.51,734.0,3440.0,0.439,0.465,4.82,0
1,0.0069,1.112207126,0.73,1797.0,6046.0,0.972,1.053,4.486,0
1,0.014449,1.303576682,1.51,1694.0,6045.0,0.955,1.038,4.494,0
1,0.020167,1.958577398,1.8,1252.0,5402.0,0.816,0.901,4.568,0
2,0.01566,5.19103699,1.92,1183.0,6321.0,1.125,1.207,4.417,1
1,0.010894,4.86638504,1.32,1121.0,5688.0,1.111,0.969,4.333,1
1,0.009839,4.79176993,0.81,883.0,5138.0,0.756,0.717,4.536,0
2,0.021238,25.1933989,1.95,513.0,5009.0,0.84,0.797,4.491,1
1,0.197356,0.759762021,24.2,2280.0,6386.0,1.123,1.161,4.402,0
1,0.021621,6.49441464,1.75,732.0,4769.0,0.742,0.724,4.557,1
4,0.0267,2.576571021,1.57,717.0,3834.0,0.539,0.541,4.708,1
2,0.029051,28.4750006,2.64,489.0,4996.0,0.831,0.791,4.497,1
2,0.006866,14.7966306,0.98,874.0,6175.0,1.307,1.244,4.299,1
1,0.019863,11.25401871,2.42,888.0,5995.0,1.118,1.022,4.351,1
2,0.008634,9.18244299,1.24,1052.0,6194.0,1.314,1.098,4.242,1
