Kepler_OI_Name,Number_of_Planets,Planet_Radius_Earth,Equalibrium_Temp_K,Orbit_Period_Days,Star_Radius_Sun,Star_Temp_K,Star_Mass_Sun,Star_Surface_Gravity,Planet_Star_Radius_Ratio,Status
K03130.02,2,1.05,856.0,5.65245733,0.8,5159.0,0.752,4.508,0.012065,1
K03131.01,1,1.21,770.0,10.9294815,0.864,5792.0,0.959,4.547,0.012816,1
K00332.01,2,1.91,1099.0,5.45849914,1.135,5914.0,1.172,4.396,0.015387,1
K00333.01,1,4.03,1157.0,13.28536452,1.9,6534.0,1.238,3.973,0.019435,1
K00334.01,1,1.23,969.0,8.4879444,1.039,6134.0,0.98,4.396,0.010853,0
K00335.01,1,5.25,708.0,46.56675437,1.619,6629.0,1.302,4.132,0.029707,0
K00336.01,1,2.8,1200.0,19.5148412,2.556,7004.0,1.7,3.854,0.010027,0
K00279.02,3,2.59,944.0,15.4130812,1.573,6206.0,1.305,4.159,0.015072,1
K02970.01,1,1.08,1328.0,4.82051088,1.396,6046.0,1.024,4.158,0.00709,1
K02973.01,1,1.66,1120.0,5.76556718,1.072,6218.0,1.057,4.404,0.014194,0
K03053.01,2,2.45,510.0,42.5217006,0.914,5911.0,1.006,4.519,0.024534,1
K03055.01,1,0.08,1554.0,0.566805887,0.549,5000.0,0.561,4.708,0.001289,0
K03056.01,1,1.24,806.0,6.69958851,0.799,5296.0,0.901,4.586,0.01426,1
K00287.01,1,20.88,1288.0,14.17097278,1.715,8347.0,1.826,4.231,0.111515,0
K03135.01,1,24.29,1532.0,1.332562831,0.863,5718.0,0.96,4.549,0.257706,0
K03136.01,1,0.93,1031.0,2.39161966,0.685,4935.0,0.663,4.589,0.012434,1
K03140.01,1,0.99,645.0,5.68879083,0.639,4234.0,0.636,4.63,0.014153,1
K03141.01,1,1.24,1490.0,2.31941571,1.248,5624.0,1.023,4.256,0.009078,1
K00337.01,2,2.1,708.0,19.7830259,1.099,5747.0,0.953,4.335,0.017519,1
K00051.01,1,50.44,833.0,10.43114677,1.0,5780.0,1.0,4.438,0.461939,0
K00338.01,2,1.5,738.0,7.0106324,0.782,4908.0,0.824,4.567,0.017555,1
K00338.02,2,0.73,968.0,3.10762684,0.782,4908.0,0.824,4.567,0.008591,1
K00339.01,3,2.1,1662.0,1.980356674,1.189,6078.0,1.005,4.29,0.016185,1
K00339.02,3,2.55,891.0,12.8344771,1.189,6078.0,1.005,4.29,0.019618,1
K02975.01,1,27.03,327.0,175.329014,0.93,6008.0,0.995,4.499,0.266206,0
K02977.01,2,1.02,1510.0,2.7881793,1.385,5758.0,1.029,4.168,0.006774,1
K02977.02,2,1.13,1324.0,4.13827684,1.385,5758.0,1.029,4.168,0.007466,1
K02978.01,1,1.03,843.0,2.61846258,0.643,4266.0,0.638,4.626,0.014685,0
K03057.01,2,3.02,557.0,29.72722,0.877,5815.0,0.973,4.54,0.031506,1
K00284.01,4,1.93,758.0,18.01019956,1.101,5931.0,0.929,4.322,0.01602,1
K03057.02,2,2.06,785.0,10.61368712,0.877,5815.0,0.973,4.54,0.021552,1
K03058.01,1,1.33,751.0,7.53887442,0.667,5318.0,0.646,4.601,0.018224,0
K03059.01,1,1.81,1974.0,0.53633519,0.84,5508.0,0.955,4.569,0.019776,0
K03144.01,1,1.59,420.0,8.07394097,0.398,3675.0,0.428,4.869,0.03663,1
K03146.01,1,1.62,597.0,39.859505,1.292,5675.0,0.984,4.209,0.011483,1
K00340.01,1,17.74,676.0,23.6731242,1.177,5769.0,1.1,4.338,0.138011,0
K00341.01,2,2.73,890.0,7.170710381,0.941,5497.0,0.884,4.437,0.026573,1
K00341.02,2,1.74,1024.0,4.699652821,0.941,5497.0,0.884,4.437,0.016925,1
K00343.01,3,2.75,1201.0,4.761705895,1.225,5794.0,1.004,4.263,0.020577,1
K00343.02,3,1.94,1597.0,2.024143568,1.225,5794.0,1.004,4.263,0.014511,1
K02979.01,1,1.15,1837.0,1.371288853,1.108,6220.0,1.066,4.378,0.009465,0
K00280.01,1,2.25,863.0,11.87290814,1.04,6147.0,1.014,4.412,0.019838,1
K02980.01,1,1.29,1610.0,1.638652525,0.981,6119.0,1.039,4.472,0.012008,1
K02981.01,1,1.9,725.0,9.06687613,0.789,5142.0,0.745,4.515,0.022102,1
K02982.01,1,1.37,1017.0,4.0223109,0.827,5516.0,0.873,4.544,0.015181,1
K03060.01,1,0.91,1209.0,6.9131732,1.444,6296.0,1.233,4.21,0.005778,1
K03063.01,1,1.94,833.0,18.6052046,1.238,6572.0,1.298,4.365,0.014369,1
K03064.01,1,29.1,1703.0,1.332562787,0.967,6091.0,1.045,4.487,0.275597,0
K03147.01,1,2.51,682.0,39.4420781,1.902,5430.0,1.106,3.923,0.012063,1
K00288.01,1,3.04,1211.0,10.27532513,2.086,6150.0,1.448,3.96,0.013362,1
K03148.01,1,1.83,912.0,11.50528603,1.108,6355.0,1.151,4.41,0.015153,0
K00289.01,2,3.13,742.0,26.62941953,1.417,5866.0,0.958,4.117,0.020245,1
K00289.02,2,7.56,332.0,296.6375817,1.417,5866.0,0.958,4.117,0.048876,1
K00343.03,3,1.67,582.0,41.8085031,1.225,5794.0,1.004,4.263,0.01252,1
K00052.01,1,17.82,1064.0,2.98786272,0.821,5231.0,0.859,4.544,0.198719,0
K00344.01,1,2.87,488.0,39.30944096,0.863,5607.0,0.932,4.536,0.030434,1
K00345.01,1,2.81,453.0,29.88487723,0.749,4883.0,0.725,4.549,0.034344,1
K00346.01,1,2.62,620.0,12.92489803,0.768,5103.0,0.825,4.584,0.031196,1
K02985.01,1,31.17,2397.0,0.575884418,1.044,6290.0,1.097,4.442,0.273374,0
K02986.01,1,1.21,2046.0,0.562555067,0.832,5793.0,0.921,4.561,0.013287,0
K02987.01,1,2.32,3257.0,0.993703494,2.715,6854.0,1.728,3.808,0.007818,0
K02989.01,1,1.31,822.0,6.33125228,0.759,5383.0,0.851,4.603,0.015805,1
K03066.01,1,2.1,505.0,24.2204192,0.761,5165.0,0.859,4.599,0.025317,1
K03067.01,1,16.63,438.0,30.9597053,0.714,4947.0,0.8,4.621,0.213233,0
K00284.02,4,1.4,1069.0,6.41491277,1.101,5931.0,0.929,4.322,0.011625,1
K01175.03,3,2.02,479.0,93.881556,1.487,5676.0,1.016,4.1,0.01242,0
K00290.01,1,2.55,1860.0,2.683395376,1.529,6958.0,1.344,4.195,0.015281,0
K00291.01,2,2.72,663.0,31.51779463,1.4,5611.0,0.995,4.144,0.017813,1
K00291.02,2,2.04,1041.0,8.12999858,1.4,5611.0,0.995,4.144,0.013332,1
K00044.01,1,11.97,466.0,66.46746217,1.073,5843.0,1.061,4.403,0.102171,0
K00292.01,1,1.44,1328.0,2.586639524,0.966,5780.0,0.899,4.421,0.013613,1
K00347.01,1,22.36,1458.0,2.671942657,1.055,6116.0,0.876,4.335,0.194086,0
K00348.01,1,3.27,423.0,28.51117639,0.69,4687.0,0.748,4.627,0.04343,1
K00349.01,1,2.54,776.0,14.38682567,1.072,5725.0,0.944,4.353,0.021663,1
K00351.01,7,10.89,294.0,331.5972732,1.2,5970.0,1.089,4.317,0.083115,1
K02990.01,1,1.7,808.0,11.20058855,0.898,6038.0,0.982,4.524,0.017306,1
K02991.01,1,0.72,1229.0,1.50179931,0.736,5024.0,0.845,4.613,0.008965,0
K00042.01,1,2.43,866.0,17.83367834,1.337,6407.0,1.208,4.268,0.016638,1
K00281.01,1,2.45,797.0,19.55662003,1.36,5671.0,0.839,4.094,0.01649,1
K02994.01,1,1.6,1789.0,2.03387483,1.899,5282.0,1.075,3.913,0.007727,1
K03070.01,1,1.74,1154.0,5.07538255,1.118,5933.0,0.983,4.334,0.014213,0
K03071.01,1,2.84,741.0,23.9553986,1.781,5011.0,0.926,3.903,0.014603,1
K03074.01,1,29.83,1503.0,1.02425556,0.764,5337.0,0.84,4.594,0.357521,0
K00293.01,1,1.52,1587.0,4.63958598,1.646,6591.0,1.045,4.024,0.008451,0
K00294.01,1,2.78,652.0,34.4359387,1.363,5929.0,1.185,4.243,0.018691,1
K00295.01,2,1.94,1105.0,5.317440164,1.054,5923.0,0.966,4.377,0.016817,1
K00295.02,2,1.28,892.0,10.10575764,1.054,5923.0,0.966,4.377,0.011144,1
K00296.01,1,2.53,623.0,28.86236571,1.088,5725.0,0.915,4.326,0.021303,1
K00351.02,7,7.7,342.0,210.6013843,1.2,5970.0,1.089,4.317,0.058748,1
K00351.03,7,2.84,520.0,59.7371443,1.2,5970.0,1.089,4.317,0.021678,1
K00053.01,1,10.72,1212.0,3.388887193,1.0,5780.0,1.0,4.438,0.098136,0
K00352.01,2,3.25,703.0,27.08239734,1.305,5857.0,0.993,4.204,0.022782,1
K00353.02,3,2.86,780.0,30.6528935,1.64,6200.0,1.158,4.072,0.015968,1
K03646.02,2,31.12,2185.0,0.512869432,0.895,5853.0,0.99,4.529,0.318442,0
K02995.01,1,2.03,1238.0,5.19492747,1.224,6415.0,1.293,4.374,0.015196,1
K02996.01,1,1.77,596.0,15.9314412,0.721,5380.0,0.786,4.616,0.022469,1
K02997.01,1,1.3,1747.0,1.33251589,1.068,5701.0,0.813,4.291,0.011156,0
K02998.01,1,2.82,565.0,28.227413,0.849,5858.0,0.94,4.553,0.030469,1
K02999.01,1,0.93,2240.0,0.545544979,0.92,6050.0,0.997,4.509,0.009218,0
K01232.02,2,1.53,215.0,419.9750784,0.872,5316.0,0.834,4.477,0.016067,0
K03075.01,1,0.92,1167.0,4.76559056,1.125,5702.0,0.837,4.258,0.007495,1
K03078.01,1,1.16,1356.0,2.98618134,1.041,6173.0,1.104,4.447,0.010222,1
K03081.01,1,1.28,515.0,25.9200092,0.704,5517.0,0.788,4.631,0.016641,0
K00284.03,4,1.22,1082.0,6.17817366,1.101,5931.0,0.929,4.322,0.010125,1
K03082.01,1,2.9,2945.0,2.04516705,2.157,9206.0,2.194,4.112,0.01232,0
K00297.01,1,2.03,1248.0,5.65178922,1.463,6085.0,1.29,4.218,0.012704,1
K00298.01,2,1.5,564.0,19.96367208,0.79,5250.0,0.79,4.541,0.017335,1
K00299.01,1,1.88,1592.0,1.541676547,1.089,5533.0,0.94,4.337,0.015785,1
K00045.01,1,15.02,981.0,6.397185875,1.0,5780.0,1.0,4.438,0.137546,0
K00300.01,1,2.07,1740.0,2.976020742,1.796,5947.0,1.023,3.939,0.010535,0
K00354.01,2,2.27,721.0,15.95995611,0.965,5936.0,1.075,4.501,0.02152,1
K00354.02,2,1.11,933.0,7.37867551,0.965,5936.0,1.075,4.501,0.010507,1
K00355.01,1,2.37,1247.0,4.903321801,1.298,6045.0,1.166,4.276,0.016695,1
K00356.01,1,5.95,1877.0,1.82708193,1.769,5311.0,0.834,3.864,0.030822,1
K00358.01,1,30.35,762.0,22.84524104,1.351,5926.0,1.024,4.187,0.205707,0
K03000.01,1,1.26,686.0,18.3980827,1.015,5605.0,0.904,4.381,0.011411,0
K03002.01,1,1.31,854.0,11.62904159,1.131,5721.0,0.945,4.307,0.010571,1
K03003.01,1,1.35,780.0,13.6550963,0.962,6065.0,1.035,4.487,0.01289,0
K00282.01,3,2.98,663.0,27.50871575,1.137,5903.0,0.95,4.304,0.023998,1
K03004.01,2,3.2,826.0,20.0708757,1.513,5902.0,1.12,4.128,0.019355,1
K03084.01,1,0.92,1446.0,1.540411479,0.812,5769.0,0.9,4.57,0.010427,0
K03085.01,1,0.89,1093.0,3.74785358,0.886,5706.0,0.986,4.537,0.009218,0
K00520.03,4,2.27,501.0,25.75274977,0.826,4963.0,0.789,4.501,0.02519,1
K00523.01,2,6.77,497.0,49.41121127,1.015,5768.0,1.021,4.434,0.061052,1
K00523.02,2,2.68,549.0,36.8567758,1.015,5768.0,1.021,4.434,0.024202,1
K02964.02,2,1.21,610.0,35.080928,1.126,6007.0,1.042,4.353,0.009834,0
K00574.02,2,1.5,678.0,10.39986173,0.826,4963.0,0.789,4.501,0.016629,1
K00090.01,1,3.88,3274.0,0.828206212,3.227,5812.0,1.504,3.598,0.011024,0
K00575.01,1,2.8,683.0,24.31574009,1.047,6242.0,1.104,4.442,0.024496,1
K00576.01,1,9.3,332.0,199.443024,1.153,5646.0,0.918,4.278,0.073829,0
K00577.01,2,2.29,473.0,39.6766071,0.888,5244.0,0.808,4.449,0.023657,1
K04260.03,4,1.62,304.0,358.66044,1.406,5619.0,0.848,4.07,0.010526,0
K00421.01,1,11.76,1017.0,4.454194254,0.915,5359.0,0.812,4.425,0.117743,1
K00423.01,2,14.43,873.0,21.0871953,1.522,6266.0,1.066,4.101,0.086833,1
K00424.01,1,28.66,1577.0,1.575631524,0.858,6202.0,0.923,4.537,0.3059,0
K00070.04,5,0.84,927.0,6.09855603,0.925,5465.0,0.876,4.449,0.008309,1
K01278.05,5,1.35,292.0,203.250506,0.872,5600.0,0.793,4.455,0.014194,0
K00477.01,1,2.31,611.0,16.54295261,0.867,5215.0,0.904,4.518,0.024368,1
K00478.01,1,2.46,429.0,11.0234748,0.537,3744.0,0.551,4.718,0.041967,1
K00479.01,1,2.97,526.0,34.18884323,0.925,5515.0,0.888,4.453,0.029377,1
K00480.01,1,2.42,1009.0,4.30165843,0.865,5480.0,0.881,4.509,0.025589,1
K00481.01,3,2.3,772.0,7.650243513,0.746,5409.0,0.835,4.609,0.028274,1
K00524.01,1,2.51,924.0,4.592393816,0.796,5351.0,0.89,4.582,0.028819,1
K00085.01,3,2.56,1246.0,5.859935955,1.424,6181.0,1.231,4.22,0.016453,1
K00526.01,1,2.89,1365.0,2.104721971,0.975,5703.0,1.091,4.498,0.027167,1
K00527.01,1,1.58,756.0,10.63624422,0.774,5834.0,0.862,4.591,0.01875,0
K00578.01,1,3.89,1069.0,6.412512953,1.108,6026.0,1.038,4.366,0.032166,1
K00579.01,2,1.46,1166.0,2.019997006,0.787,5103.0,0.823,4.562,0.016938,1
K00579.02,2,1.63,948.0,3.763041531,0.787,5103.0,0.823,4.562,0.018946,1
K00580.01,1,2.54,932.0,6.521209629,0.898,5822.0,0.994,4.529,0.025899,1
K00581.01,2,3.21,888.0,6.996926239,0.893,5713.0,1.01,4.541,0.032904,1
K00425.01,1,14.88,1033.0,5.428344915,0.965,5936.0,1.075,4.501,0.141222,0
K00427.02,3,2.98,487.0,42.949522,0.986,5312.0,0.859,4.384,0.027673,1
K00427.03,3,2.68,349.0,117.033521,0.986,5312.0,0.859,4.384,0.024911,1
K01289.02,2,2.2,214.0,386.39833,0.812,5284.0,0.804,4.523,0.024773,0
K00481.02,3,1.59,1313.0,1.55400389,0.746,5409.0,0.835,4.609,0.019515,1
K00481.03,3,2.41,468.0,34.25951418,0.746,5409.0,0.835,4.609,0.029532,1
K00081.01,1,10.45,1481.0,23.8761144,2.533,9974.0,2.615,4.048,0.037786,0
K00482.01,1,26.6,1051.0,4.99270186,0.951,5724.0,0.887,4.429,0.256173,0
K00483.01,1,2.51,978.0,4.79860021,0.847,5631.0,0.946,4.557,0.027166,1
K00255.03,3,0.57,479.0,7.7333361,0.511,3780.0,0.531,4.746,0.010262,0
K00528.01,3,2.88,846.0,9.57665962,1.076,5386.0,0.886,4.322,0.024495,1
K00528.02,3,3.29,392.0,96.6781852,1.076,5386.0,0.886,4.322,0.028035,1
K00528.03,3,2.99,656.0,20.55280311,1.076,5386.0,0.886,4.322,0.025416,1
K00529.01,1,2.87,1266.0,2.023123903,0.803,5559.0,0.899,4.578,0.032684,0
K00530.01,1,2.08,764.0,10.94026745,0.864,5749.0,0.961,4.547,0.022096,1
K03138.02,2,0.53,161.0,19.5352551,0.118,2703.0,0.096,5.274,0.041128,1
K00581.02,2,2.41,318.0,151.863949,0.893,5713.0,1.01,4.541,0.024748,1
K00582.01,3,2.69,857.0,5.945043548,0.868,5105.0,0.81,4.469,0.028421,1
K00092.01,1,2.78,472.0,65.7045275,1.043,5918.0,1.003,4.403,0.024389,1
K00582.02,3,2.47,596.0,17.73842886,0.868,5105.0,0.81,4.469,0.026036,1
K00582.03,3,1.93,722.0,9.93962361,0.868,5105.0,0.81,4.469,0.020312,1
K00428.01,1,13.44,1482.0,6.8731664,2.179,6490.0,1.516,3.942,0.056473,1
K00429.01,1,4.17,760.0,8.600099313,0.805,5246.0,0.748,4.501,0.047441,1
K00430.01,2,2.53,483.0,12.37646897,0.607,4200.0,0.622,4.664,0.0382,1
K00431.01,2,2.82,621.0,18.87022157,0.865,5402.0,0.774,4.452,0.029843,1
K00070.05,5,0.9,628.0,19.5776073,0.925,5465.0,0.876,4.449,0.008912,1
K00484.01,1,2.22,553.0,17.20522898,0.689,5211.0,0.766,4.643,0.02954,1
K00485.01,1,4.89,731.0,17.90766147,0.993,6153.0,1.065,4.471,0.045085,0
K00486.01,1,2.78,646.0,22.18332255,1.03,5565.0,0.889,4.361,0.024673,1
K02342.02,2,30.53,325.0,354.78194,1.525,5798.0,0.899,4.025,0.183356,0
K00487.01,1,2.19,858.0,7.65880048,0.855,5657.0,0.858,4.508,0.023499,1
K00488.01,1,2.03,803.0,9.3789167,0.808,5684.0,0.741,4.493,0.023007,1
K00532.01,1,2.87,1176.0,4.221626193,0.987,6123.0,1.053,4.472,0.02667,1
K00533.01,2,2.95,656.0,16.54967098,0.916,5372.0,0.832,4.434,0.029514,1
K00085.02,3,1.42,1740.0,2.154911236,1.424,6181.0,1.231,4.22,0.009153,1
K00533.02,2,1.46,1098.0,3.52467888,0.916,5372.0,0.832,4.434,0.014627,1
K00534.01,2,2.52,810.0,6.400157105,0.766,5299.0,0.856,4.597,0.030148,1
K00583.01,1,2.04,1513.0,2.437029217,1.329,5573.0,0.968,4.177,0.014084,1
K00584.01,3,2.76,803.0,9.9267215,0.982,5475.0,0.947,4.43,0.025697,1
K00584.02,3,2.63,623.0,21.22349325,0.982,5475.0,0.947,4.43,0.024557,1
K00584.03,3,1.15,926.0,6.47027706,0.982,5475.0,0.947,4.43,0.010682,1
K00585.01,1,2.33,1046.0,3.722158895,0.806,5617.0,0.897,4.574,0.026508,1
K00431.02,2,2.6,458.0,46.9026431,0.865,5402.0,0.774,4.452,0.027519,1
K00432.01,1,3.77,1103.0,5.263415218,1.028,6099.0,1.098,4.456,0.033596,1
K00433.01,2,4.48,970.0,4.030466786,0.854,5234.0,0.927,4.542,0.048052,1
K01437.02,3,1.29,897.0,9.27989,0.967,6052.0,0.974,4.456,0.012195,0
K00433.02,2,10.99,224.0,328.240201,0.854,5234.0,0.927,4.542,0.117884,1
K00434.01,1,12.34,585.0,22.26480657,0.813,5681.0,0.888,4.566,0.138957,0
K00489.01,2,3.23,1697.0,2.217038096,1.276,6521.0,1.334,4.352,0.023203,0
K00489.02,2,1.24,1070.0,8.874603,1.278,6517.0,1.332,4.349,0.00892,0
K00490.01,4,1.41,807.0,4.393157678,0.692,4799.0,0.776,4.631,0.01871,1
K02583.02,2,1.25,272.0,251.7512,0.921,5640.0,0.962,4.492,0.01244,0
K00082.01,6,2.48,546.0,16.14567193,0.741,4900.0,0.806,4.602,0.030636,1
K00490.02,4,9.27,129.0,1071.232624,0.692,4799.0,0.776,4.631,0.122698,1
K00534.02,2,1.56,1075.0,2.735900074,0.766,5299.0,0.856,4.597,0.018704,1
K00535.01,1,3.46,1056.0,5.852968845,1.013,6050.0,1.05,4.45,0.031249,1
K00536.01,1,4.71,436.0,81.1701587,1.165,5460.0,0.907,4.263,0.037029,1
K03191.02,2,4.07,610.0,371.17573,3.218,9030.0,2.505,3.822,0.011578,0
K00537.01,1,2.53,1367.0,2.820190603,1.121,5831.0,1.047,4.359,0.020656,1
K00538.01,1,2.97,706.0,21.21712312,1.007,6191.0,1.01,4.438,0.027013,1
K00586.01,1,2.11,713.0,15.77980122,0.911,5941.0,1.001,4.519,0.02126,1
K00587.01,1,2.41,641.0,14.03490255,0.785,5258.0,0.731,4.513,0.028141,1
K00588.01,1,1.92,620.0,10.35586478,0.778,4646.0,0.764,4.539,0.022638,1
K00094.01,4,9.99,785.0,22.34296483,1.331,6181.0,1.106,4.234,0.068705,1
K00590.01,2,3.04,979.0,11.38840217,1.456,5876.0,1.093,4.151,0.01914,1
K00435.01,6,4.04,657.0,20.5498184,0.971,5688.0,0.895,4.415,0.038064,1
K01437.03,3,1.42,727.0,17.4217322,0.967,6052.0,0.974,4.456,0.013447,0
K00438.01,2,2.01,562.0,5.931196562,0.539,3984.0,0.557,4.72,0.03417,1
K00072.01,2,1.43,1980.0,0.837491225,1.044,5676.0,0.884,4.347,0.012545,1
K00490.03,4,1.37,678.0,7.40611676,0.692,4799.0,0.776,4.631,0.018065,1
K00490.04,4,1.11,473.0,21.803708,0.692,4799.0,0.776,4.631,0.014698,1
K00491.01,1,24.12,1166.0,4.66229074,1.025,6191.0,1.088,4.454,0.215459,0
K00492.01,2,2.9,541.0,29.9111886,0.969,5275.0,0.855,4.397,0.027392,1
K00493.01,1,19.44,1181.0,2.908453928,0.824,5786.0,0.895,4.558,0.216097,0
K00494.01,1,1.7,314.0,25.69581456,0.477,3787.0,0.496,4.775,0.032548,1
K00540.01,1,33.1,562.0,25.70280003,0.835,5532.0,0.782,4.488,0.363047,0
K00541.01,1,2.06,678.0,13.64617478,0.829,5569.0,0.928,4.566,0.022774,1
K00007.01,1,4.13,1515.0,3.213668926,1.545,5795.0,1.097,4.101,0.02447,1
K00085.03,3,1.58,1117.0,8.13121389,1.424,6181.0,1.231,4.22,0.010132,1
K00542.01,2,3.28,540.0,41.8854433,1.028,5735.0,0.875,4.356,0.02918,1
K00542.02,2,2.04,781.0,13.81733587,1.028,5735.0,0.875,4.356,0.018176,1
K00597.03,3,3.33,562.0,52.8148051,1.439,5565.0,0.989,4.117,0.0212,1
K00598.01,2,2.15,751.0,8.30783912,0.786,5320.0,0.882,4.589,0.025018,1
K00598.02,2,1.71,469.0,34.0963441,0.786,5320.0,0.882,4.589,0.019891,1
K00599.01,1,2.48,999.0,6.45442931,0.943,6092.0,1.016,4.496,0.02404,1
K00600.01,2,2.39,1296.0,3.595769013,1.196,5762.0,1.001,4.283,0.0183,1
K00438.02,2,1.87,271.0,52.6615266,0.539,3984.0,0.557,4.72,0.031827,1
K00439.01,2,4.45,1346.0,1.902208647,0.937,5400.0,0.931,4.463,0.043475,1
K00440.01,2,2.35,588.0,15.90688891,0.797,5097.0,0.829,4.554,0.027043,1
K00440.02,2,2.46,867.0,4.973455252,0.797,5097.0,0.829,4.554,0.028304,1
K00441.01,1,30.74,670.0,30.5528972,1.138,6284.0,1.051,4.349,0.247336,0
K00495.01,1,3.35,953.0,4.804469031,0.809,5470.0,0.805,4.528,0.037977,0
K00496.01,1,4.47,1774.0,1.616883373,1.816,4868.0,0.959,3.902,0.022557,1
K00497.01,2,2.94,862.0,13.19322809,1.223,5946.0,1.113,4.309,0.022023,1
K00082.02,6,1.34,634.0,10.31174786,0.741,4900.0,0.806,4.602,0.016563,1
K00497.02,2,1.63,1240.0,4.42535097,1.223,5946.0,1.113,4.309,0.012217,1
K00543.01,2,2.46,937.0,4.302139338,0.857,5041.0,0.807,4.479,0.026296,1
K00543.02,2,1.5,1041.0,3.137845914,0.857,5041.0,0.807,4.479,0.016057,1
K00544.01,1,25.59,1253.0,3.74782314,1.053,6161.0,1.15,4.454,0.222587,0
K00545.01,1,1.07,1488.0,1.09173174,0.788,5354.0,0.884,4.587,0.012475,0
K00546.01,2,3.28,729.0,20.68420772,1.092,6246.0,1.18,4.433,0.027515,1
K00590.02,2,3.58,595.0,50.6985408,1.456,5876.0,1.093,4.151,0.022503,1
K00591.01,1,0.89,1170.0,2.9926465,0.863,5718.0,0.96,4.549,0.009462,0
K00592.01,1,2.37,568.0,39.7529915,1.01,6072.0,0.96,4.411,0.021483,1
K00593.01,4,2.82,860.0,9.99760285,0.977,6004.0,1.061,4.484,0.026397,1
K00593.02,4,3.96,413.0,90.4117992,0.977,6004.0,1.061,4.484,0.037092,1
K00442.01,3,2.17,779.0,13.54057461,1.014,5767.0,0.918,4.389,0.019582,1
K00442.02,3,1.37,1546.0,1.732346403,1.014,5767.0,0.918,4.389,0.012335,1
K00442.03,3,1.56,969.0,7.0257409,1.014,5767.0,0.918,4.389,0.014129,1
K00443.01,1,2.22,664.0,16.21774917,0.798,5837.0,0.887,4.577,0.025461,1
K00444.01,1,2.08,766.0,11.72291212,0.953,5550.0,0.894,4.431,0.020002,1
K00498.01,1,1.32,945.0,8.661374,0.986,6250.0,1.052,4.472,0.012216,0
K00499.01,1,1.9,730.0,9.66857386,0.836,5288.0,0.884,4.541,0.020759,1
K00500.01,5,2.16,547.0,7.053527145,0.567,4041.0,0.584,4.697,0.03487,1
K00500.02,5,2.16,495.0,9.521644639,0.567,4041.0,0.584,4.697,0.034895,1
K00500.03,5,1.3,722.0,3.072146607,0.567,4041.0,0.584,4.697,0.020999,1
K00500.04,5,1.33,629.0,4.645382149,0.567,4041.0,0.584,4.697,0.021552,1
K00546.02,2,2.66,935.0,9.82578495,1.092,6246.0,1.18,4.433,0.022271,1
K00547.01,3,3.95,535.0,25.30291816,0.888,5121.0,0.822,4.457,0.040771,1
K00548.01,2,2.99,725.0,21.30020491,1.168,6008.0,1.117,4.35,0.023429,1
K00087.01,1,2.34,257.0,289.864067,0.886,5516.0,0.799,4.446,0.024234,1
K00549.01,2,39.14,1022.0,10.29767658,1.608,5671.0,1.121,4.075,0.222876,0
K00593.03,4,2.44,499.0,51.0674355,0.977,6004.0,1.061,4.484,0.022886,1
K00596.01,1,1.23,750.0,1.682695938,0.47,3669.0,0.494,4.787,0.0239,1
K00597.01,3,3.56,815.0,17.30795548,1.439,5565.0,0.989,4.117,0.022671,1
K00094.02,4,3.72,1012.0,10.42367744,1.331,6181.0,1.106,4.234,0.025563,1
K00597.02,3,2.06,1648.0,2.09227115,1.439,5565.0,0.989,4.117,0.013112,1
K00072.02,2,2.26,524.0,45.29422297,1.044,5676.0,0.884,4.347,0.019806,1
K00446.01,2,2.27,500.0,16.70920628,0.668,4621.0,0.656,4.605,0.031103,1
K00446.02,2,1.97,418.0,28.55158187,0.668,4621.0,0.656,4.605,0.027009,1
K00447.01,1,30.33,1126.0,4.045057186,0.87,5906.0,0.821,4.473,0.319275,0
K00448.01,2,1.68,447.0,10.13958818,0.5,3893.0,0.521,4.758,0.030853,1
K00448.02,2,2.05,275.0,43.5859419,0.5,3893.0,0.521,4.758,0.037463,1
K00500.05,5,1.19,1054.0,0.986785834,0.567,4041.0,0.584,4.697,0.019263,1
K00502.01,1,1.38,937.0,5.91037674,0.867,5515.0,0.76,4.443,0.01454,0
K00082.03,6,0.95,457.0,27.4536146,0.741,4900.0,0.806,4.602,0.011753,1
K00503.01,1,2.28,558.0,8.22241355,0.615,4213.0,0.626,4.658,0.033971,1
K00549.02,2,28.58,2587.0,0.635587392,1.608,5671.0,1.121,4.075,0.162777,0
K00550.01,1,2.3,743.0,13.02363236,0.945,5627.0,0.925,4.453,0.022266,1
K00551.01,2,2.9,857.0,11.6370303,1.198,5576.0,0.945,4.257,0.022173,1
K00551.02,2,2.76,1088.0,5.68798675,1.198,5576.0,0.945,4.257,0.021092,1
K00552.01,1,35.24,1358.0,3.055171082,0.987,6237.0,0.948,4.426,0.326974,0
K00601.01,3,2.85,1073.0,5.40426917,0.964,6122.0,1.041,4.487,0.027036,1
K00601.03,3,1.64,1767.0,1.208462378,0.964,6122.0,1.041,4.487,0.015571,1
K00929.02,2,1.23,1398.0,2.85188338,1.107,6123.0,1.159,4.413,0.010188,1
K00602.01,1,2.49,849.0,12.91385906,0.997,6253.0,0.93,4.41,0.022845,1
K00094.03,4,6.07,584.0,54.31996151,1.331,6181.0,1.106,4.234,0.041779,1
K00449.01,1,41.07,318.0,252.0792347,1.014,6348.0,1.016,4.434,0.370862,0
K00450.01,1,3.54,636.0,27.04627886,0.915,6332.0,1.001,4.516,0.035403,0
